pathway	E1	E2	E3	E4	E5	NS1	NS2	NS3	NS4	NS5	NS6	QS1	QS2	QS3	QS4	QS5	QS6	QS7	QS8	S1	S10	S11	S12	S13	S14	S2	S3	S4	S5	S6	S7	S8	S9
PWY-5507	568.2806802440647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5517	58.22823096136844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.120662349898764	0.0	10.235604658597106	3.7322989711041292	8.4970391937085	0.0	0.0	0.0	13.059161683997486	0.0	9.196451124021218	23.521419091570166	0.0	0.0	7.26249922139893	0.0
PWY-5519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.629970932030429	8.027294403882973	10.566702288828475	0.0	13.282442327881757	0.0	20.40570188089202	0.0	10.734354485776805	32.78612227628517	0.0	0.0	19.818122218398806	12.175971967704685
PWY-5531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.845848258340801	21.381002022441436	0.0	14.675171393257651	0.0	29.2610772865752	0.0	20.67217146659591	14.549045785649096	0.0	23.43125781394658	0.0	0.0
PWY-561	470.3287216553633	0.0	0.0	0.0	48.724224620385236	0.0	0.0	26.27378989492141	0.0	0.0	0.0	19.281686287395104	0.0	0.0	0.0	0.0	0.0	66.01756063697671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.122545029841431	0.0	0.0	502.6594582995604	0.0	0.0	0.0	0.0
PWY-5647	93.0985331871608	0.0	0.0	0.6978335433803038	0.0	0.0	4.2739273927392745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.953917050691245	0.0	0.0	0.0	5.670494512040361	0.0	0.0	0.0	2.7941729125866863	0.0	0.0	86.19236648394086	0.0	0.0	5.859375	0.0
PWY-5651	155.92775772753328	0.0	0.0	7.926407175300409	0.0	0.0	13.4183819070577	15.16756346574329	1.8745330477661006	0.0	1.6520474084112395	0.0	0.0	0.0	0.0	0.0	0.0	8.396652142444248	0.0	0.0	0.0	6.407403156400418	7.856679224377235	0.0	0.0	0.0	0.0	0.0	176.49266323573212	0.0	0.0	7.581764087178508	17.83221531704287
PWY-5652	87.15728862387336	0.0	0.0	0.0	0.0	0.0	3.8947368421052633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.267993874425728	0.0	0.0	0.0	5.223650385604113	0.0	0.0	0.0	2.4821558630735616	0.0	0.0	48.41502729473713	0.0	0.0	6.122448979591836	0.0
PWY-5654	87.15728862387336	0.0	0.0	0.5715620060353498	0.0	0.0	3.8947368421052633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.267993874425728	0.0	0.0	0.0	6.331545235031304	0.0	0.0	0.0	5.664880212954747	0.0	0.0	79.04768085867322	0.0	5.48027313447227	6.122448979591836	0.0
PWY-5655	111.90493508121403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.65056351583775	0.0	0.0	0.0	7.93988309570527	0.0	0.0	0.0	0.0	0.0	0.0	100.5810280984462	0.0	0.0	7.604047185214627	0.0
PWY-5656	10.338644842709757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5659	7325.10196605362	2764.576028884798	3012.4052444782656	3003.129957128139	4242.727417240743	11271.74406797504	10336.154088325948	10046.428379738296	3812.703506764862	10197.393008095374	5725.513530053281	11780.364128899471	11486.70992391455	10789.121254680816	6186.437505338165	3733.906459066459	4557.012947207232	8221.419907426163	5229.859576244341	5344.252122575775	3078.468920057475	4012.300255396473	3877.9045982392668	2884.158758558291	4961.848999882539	3774.092064872188	1027.080598632471	4357.480882640611	4430.968776643589	3471.091246352826	3485.1416562457593	2061.263372958851	2826.2316271209434
PWY-5667	14410.804527562957	12585.690678388855	7400.85336414164	7365.63370709581	9224.204540876306	29071.334921602356	25741.75705242309	11420.461760686443	17431.52073877117	26033.709437531128	7889.364078954436	33421.963427430885	15113.339223208328	25642.84445352169	18001.71389866211	8884.75890956832	5775.489396372057	14358.059977118819	8038.3805791682025	14384.352488735702	8031.541453649993	11977.807985198659	11637.147603697182	8729.830585016218	15049.67325066635	13645.121510781606	5187.639064612373	12186.655731720433	11617.202879380484	14731.026810958914	10175.584850299476	7243.46523577142	6957.495061932427
PWY-5677	275.33259613526775	106.67718888797731	58.28366716206174	33.31437487938436	0.0	2.4911347517730493	0.0	0.0	0.0	0.0	294.29226025689746	0.0	17.482706289263785	0.0	0.0	0.0	6.2470924823222935	0.0	16.141388174807197	19.289755703078292	39.50138877676384	24.251137284227582	0.0	37.64116392705853	0.0	25.284612305889613	0.0	77.132488014696	31.071357684486088	0.0	28.080088896205453	179.0692319919496	15.262246400319418
PWY-5686	11624.557037736813	11632.937689260229	5945.093412597562	6470.078657636363	7912.212231350896	19032.105452084375	20291.281593017637	10426.761780800558	12328.33313710288	16884.078666260342	6676.859457623361	21862.061989711936	12011.640885068118	17217.736315587073	11524.936809692848	5998.864716092191	5123.036937083903	10939.648701804006	6814.745873988668	9383.082823996154	6141.522677918903	9466.539411995287	7940.971458399896	6175.5318995119005	12710.879017883603	8412.18810713064	2868.57874890791	9181.14304522334	8240.492627974003	12332.125810171709	7599.414855668029	5208.082088139354	4835.039753315031
PWY-5692	205.01423364428888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.226549485630876	0.0	1.7035766482039327	12.09069576103902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	171.26478652634944	0.0	18.370415362110315	1.6748392578606395	0.0
PWY-5695	10199.16053840029	3655.235816643544	5315.005494501177	5117.296684231677	6628.33668881319	17331.756052989804	11827.80347993046	5750.701044809183	6143.108842866875	11144.237750317652	6246.716775659816	12718.757431751577	12584.45496801275	11992.023951921707	6765.8561106289	4399.851548436363	3517.297811851113	8158.723434770432	8165.4409468969325	7670.495983830824	4803.731516921874	5344.316006359348	5800.218750303165	4144.059356126529	5721.902716319492	5040.863724736294	1444.4874293763116	6177.015125985555	5995.894102397376	6051.911742913091	5247.973738620066	3143.6422460283216	3673.168129903773
PWY-5705	278.1674592053709	0.0	0.0	8.4649461353959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.97303697414215	0.0	75.44386719258605	20.464218589572123	17.13798162117679	8.194496633304395	5.09800529480593	7.797335155449265	61.948541764491644	0.0	24.84679908783087	244.8515217146895	21.543627911969175	55.02629183379123	31.30501390973619	12.66245481299178
PWY-5723	833.8974676550929	626.3483822349228	2824.2261109576843	3097.274782526285	2663.7228728055497	84.53858153325373	1599.0744841122553	187.98267575005303	1802.754498080911	390.80978861821393	240.84070869544772	2387.0026367921964	1316.8816502906968	762.9891158114187	143.6406214528934	63.309914159247235	13.969597557673486	363.2285481287167	37.45648367050256	1089.9159852644354	2549.188883820468	655.881600385366	1950.4908042990276	967.5454095054204	353.63793654921113	708.2306890357177	115.4633767753127	381.64684422070405	1989.0532756928599	1079.909157659024	839.3769738915969	1420.2947793565818	581.9260798749875
PWY-5733	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5741	69.2902863408787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.92276266951056	0.0	0.0	0.0	0.0
PWY-5742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.932914046121592	0.0	0.0	0.0	88.29300741898457	0.0	0.0	0.0	0.0
PWY-5747	2109.2055600328877	264.16072192236516	842.1040897979359	764.6118850980506	560.4381182237073	6979.983691353968	10985.974673742743	1059.791685680387	8100.307848467195	7636.30855674917	701.2725988101143	11041.346108385656	2127.601288619432	7684.181647757905	6165.0674059226685	2278.508352219544	688.6648793565683	3518.4646395745617	645.3565662679232	4072.1781297766047	1578.6429665431535	1697.4314294997334	3020.1592380609786	3033.0633567077143	808.1702864558695	4694.987041169464	1898.550576688274	4859.752779200842	3418.6725457753087	1252.267702440328	3512.4262867147063	2596.4400212013124	1692.6029231629468
PWY-5749	35.62239793448443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5837	698.7696091800568	205.83658054582992	1653.9544108581217	1720.246936783373	1677.3971560456473	275.94350622599205	1487.1328368613251	197.14636574052525	778.5105009352924	374.88968528356236	246.1865106524517	2135.468790001988	76.43212396981215	796.2227713721021	144.72154463993112	76.17838468069857	13.95397826047967	566.3379184948524	174.82393571876116	641.7457746267863	1204.3916359551727	420.28837036089504	1062.461983211433	481.25054352935837	415.84750180223	521.503441871403	192.72970371588755	244.3103353724937	1189.7466814645147	530.15401503379	476.5346563942315	652.64450591637	301.0216297422123
PWY-5838	1567.056247555943	382.60846298814783	2108.5689291215335	2158.3375868228045	2226.0836465761736	802.8722958333541	3432.5021640812975	620.9244927722139	1649.4660243235533	1139.9123872270668	734.007505317864	4855.4550227230275	255.35396643812692	2168.2713845285357	463.1531458092825	234.5276584923823	47.29792364188248	1546.783524208817	528.4920953974386	1249.8542181334935	1721.4232399790233	834.5753428163016	1646.1416882372916	846.0984037201271	935.3037902753101	1101.9814755152895	352.21006075422633	579.0447302956794	2021.0466851840488	1010.903487847976	912.6884270334807	1123.357531463133	564.9957711024714
PWY-5840	1550.6744017917345	385.95092938733575	2110.3091283842364	2175.1198627019417	2242.925051288574	784.5418324139255	3373.7296409038136	631.3341914277327	1618.5860171649824	1133.8442659444995	746.8060956009024	4804.15490273651	256.0813090365141	2156.1469821789324	461.79812871065155	232.85251852088055	47.349155087716575	1549.3887895116907	537.3953943509226	1222.1109893314763	1706.5767992297099	829.6291487865403	1626.2156682217183	827.2273319993913	936.8056397996072	1078.285517406029	300.9345404894963	562.6036031833361	1985.9459011947977	1013.7402490036587	891.2840388599456	1098.4005993325409	558.4941190728283
PWY-5845	805.1024000568124	337.764346049672	1399.593306336451	1946.1989772124298	1746.617167505777	236.9557986484046	2431.90478524833	429.6094935912849	1474.9006912780173	698.461628000375	515.7909581945441	3246.5675025753026	111.7366253701658	1508.5016162659233	154.6559496524954	142.4161545332238	31.72142540705516	1073.1373013227737	205.14568658584793	1122.9060639069864	1637.6332007196256	725.8543224063444	1289.0414841906686	753.2542536782277	602.7374155475472	916.2081665474035	198.53005211496733	427.6265157453079	1782.4010211792586	910.4562870824204	723.9319078109794	1031.3057797687038	464.36380890790804
PWY-5850	1385.8289195938023	346.0000109636253	1399.593306336451	1946.1989772124298	1746.617167505777	415.7932713876591	2431.90478524833	429.6094935912849	1535.153362484878	867.3525395363123	515.7909581945441	3246.5675025753026	144.17242775777257	1728.1054217568153	310.8057547104084	207.8724173628336	43.08089576712903	1073.1373013227737	205.14568658584793	1122.9060639069864	1637.6332007196256	725.8543224063444	1289.0414841906686	753.2542536782277	602.7374155475472	916.2081665474035	198.53005211496733	480.0155805724552	1782.4010211792586	978.7626956405306	723.9319078109794	1031.3057797687038	464.36380890790804
PWY-5855	2988.878309050569	384.54711450428545	1153.5745053623602	1113.3988955187303	1109.7892320842338	9146.301651545782	12140.668338045938	1572.5112684396513	8614.874731966322	9339.091624229668	1079.4246486032946	12260.25249902703	2872.207253753787	9054.17955859747	6847.277152708216	2711.9877045248863	1129.2201601565826	4429.315452074822	1034.3522830331824	4470.038448995792	1928.5797155105836	2013.866524829079	3324.756557767229	3274.9356023321966	1388.1812354648425	5186.7194442838445	1979.8808647676028	5224.063993838635	4017.990892681318	1545.3955358010048	3962.439769637526	2806.558931794947	1943.9872157222221
PWY-5860	1023.2283507129495	274.6034268377306	1111.320312372763	1653.9173761733848	1427.0258219220511	281.4496444647017	1709.6285312424004	292.06766864321474	1084.8658215229054	592.0283270197308	356.13907852646025	2303.495149151197	96.61714757634458	1207.3336768738698	209.50611973322475	141.57507561459178	28.834727875874204	749.9817875565028	139.1005020573308	809.9608198496902	1334.7345229484195	535.3230153351749	954.2452660788298	537.9382317374824	438.4091054571707	644.7036340269348	136.75954791681775	329.5813078740047	1339.410614370055	781.1580516577461	510.066119849192	762.7343109097734	332.74441168488715
PWY-5861	1173.5394294759737	309.9033869846925	1853.658726520234	1890.8190581914364	1938.7948421337433	551.3397667954293	2468.3988280168137	425.8809930412658	1170.8818860679767	783.9458103536404	514.5852118535847	3558.372499071329	171.8177619413194	1533.5914215527102	313.90922028942845	160.17273716823814	31.66957054813555	1104.546162434168	368.26530752054884	909.9612252431572	1419.187306496294	625.4605316708676	1257.0473877090071	609.5949859841838	716.2884473918106	784.2508746399405	249.04152210470372	400.0435989263264	1545.0571094909976	812.0675386276432	652.73797725791	839.0046185307261	411.52756036316526
PWY-5862	568.818083076373	266.85729225749435	1111.320312372763	1653.9173761733848	1427.0258219220511	159.3430983648057	1709.6285312424004	292.06766864321474	1039.8366293225213	474.54435285228544	356.13907852646025	2303.495149151197	74.79237688773291	1047.5229363395372	103.67085317119187	96.33968337289905	21.20943047455607	749.9817875565028	139.1005020573308	809.9608198496902	1334.7345229484195	535.3230153351749	954.2452660788298	537.9382317374824	438.4091054571707	644.7036340269348	136.75954791681775	292.6554092521101	1339.410614370055	716.7795693259761	510.066119849192	762.7343109097734	332.74441168488715
PWY-5896	805.1024000568124	337.764346049672	1399.593306336451	1946.1989772124298	1746.617167505777	236.9557986484046	2431.90478524833	429.6094935912849	1474.9006912780173	698.461628000375	515.7909581945441	3246.5675025753026	111.7366253701658	1508.5016162659233	154.6559496524954	142.4161545332238	31.72142540705516	1073.1373013227737	205.14568658584793	1122.9060639069864	1637.6332007196256	725.8543224063444	1289.0414841906686	753.2542536782277	602.7374155475472	916.2081665474035	198.53005211496733	427.6265157453079	1782.4010211792586	910.4562870824204	723.9319078109794	1031.3057797687038	464.36380890790804
PWY-5897	1457.0903446335813	363.05602689986273	2072.2827797979053	2117.237043473954	2187.719136001367	718.7066105714341	3166.7865487827203	559.0478575722149	1526.5838813894968	1016.7830988708741	667.461070786693	4504.564987658274	225.0094425713648	1966.2056443886734	409.75193442412484	208.57050446067717	41.504497890735735	1409.5442125936208	479.2359166613852	1167.8340994974196	1662.6965571038115	782.1816301229045	1572.746736595065	795.6041161223319	876.3312009694897	1020.8513986904748	329.34658884403484	529.1269985115665	1920.1213788700518	956.2327317912958	852.207377983898	1061.390265813341	529.3760909700769
PWY-5898	1457.0903446335813	363.05602689986273	2072.2827797979053	2117.237043473954	2187.719136001367	718.7066105714341	3166.7865487827203	559.0478575722149	1526.5838813894968	1016.7830988708741	667.461070786693	4504.564987658274	225.0094425713648	1966.2056443886734	409.75193442412484	208.57050446067717	41.504497890735735	1409.5442125936208	479.2359166613852	1167.8340994974196	1662.6965571038115	782.1816301229045	1572.746736595065	795.6041161223319	876.3312009694897	1020.8513986904748	329.34658884403484	529.1269985115665	1920.1213788700518	956.2327317912958	852.207377983898	1061.390265813341	529.3760909700769
PWY-5899	1457.0903446335813	363.05602689986273	2072.2827797979053	2117.237043473954	2187.719136001367	718.7066105714341	3166.7865487827203	559.0478575722149	1526.5838813894968	1016.7830988708741	667.461070786693	4504.564987658274	225.0094425713648	1966.2056443886734	409.75193442412484	208.57050446067717	41.504497890735735	1409.5442125936208	479.2359166613852	1167.8340994974196	1662.6965571038115	782.1816301229045	1572.746736595065	795.6041161223319	876.3312009694897	1020.8513986904748	329.34658884403484	529.1269985115665	1920.1213788700518	956.2327317912958	852.207377983898	1061.390265813341	529.3760909700769
PWY-5910	743.9125379792737	0.0	0.0	58.42286929071851	12.967013813242511	30.7712975092111	0.0	0.0	9.970096195256108	0.0	0.0	0.0	19.93300900780612	0.0	6.986897953820954	19.248674054794495	200.19996655608134	80.3654421791513	34.77854236464818	0.0	0.0	5.995362642468043	4.992886653177264	4.989578259665708	11.639124144458384	35.01217540767546	0.0	0.0	261.6188650073353	0.0	0.0	0.0	0.0
PWY-5913	6215.310390351703	1469.9651687504502	2554.6132643613078	2187.131626885603	3179.6566579305327	13306.290646655842	17936.80297469403	8636.287961499624	11460.491524612939	12590.668212250712	3128.4632891682522	17328.35094329504	7127.844218324441	14042.812915155891	8765.642594675857	4357.2426647373095	3548.6982372176094	8452.583486498504	2432.2482471476815	7175.987693900909	3417.0210069799236	4584.397553885338	5345.649226438501	4815.691363451379	4351.2472629949625	7029.326656811812	2614.9109767369196	7620.10671464371	5491.33727909161	4169.816825242415	5713.9923797536585	3785.3011336244217	3286.7420361171075
PWY-5918	4156.272929931865	702.8461524014984	2700.710742891636	2831.3102641198807	3172.7351389843866	10576.10287123175	15150.158215083524	7923.0146794776365	9378.574387821633	12468.361037936145	5131.715105273938	17070.331485938183	9368.397302124557	12279.260096474625	9232.623920798082	3415.0369693911143	3919.7257624067224	7203.464103993964	4297.844738615051	3906.4507401678907	2712.876060027606	2319.116866455002	3423.9194488416333	3510.0417562930793	2355.2234905848077	5549.817360000823	1926.8223945638736	5502.666757110481	4727.362786374698	1954.870412274593	4398.155404868263	3251.0299951349984	2269.7245410444852
PWY-5920	3381.471529036726	502.0839929115078	1699.1528737446326	1604.1225764064623	1565.527315483045	3403.187271494175	9656.666498881332	3011.3639646534816	2544.934033930726	8217.077763126674	2005.7450981547722	12235.558096515993	5066.624384125095	8512.183175135657	6176.949191611497	1791.6447972693666	1878.2296538123906	5858.877040831719	1848.231794987415	1899.2621460976015	2128.08809710343	1410.6351639579343	2348.721545376807	1599.0278843742828	1831.0196452411521	2388.0265539419174	226.4594369459533	1060.6031132253124	2931.7641675625223	1328.6091644981548	1480.3912822105647	1882.461035218868	901.6682226011324
