function	Stewart.CO10spitDNA.Project12.Integrated	Stewart.CO10stoolDNA.Project12.Integrated	Stewart.CO10swabDNA.Project12.Integrated	Stewart.CO1spitDNA.Project10	Stewart.CO1stoolDNA.Project10	Stewart.CO1swabDNA.Project10	Stewart.CO2spitDNA.Project10	Stewart.CO2stoolDNA.Project10	Stewart.CO2swabDNA.Project10	Stewart.CO3spitDNA.Project10	Stewart.CO3stoolDNA.Project10	Stewart.CO3swabDNA.Project10	Stewart.CO4spitDNA.Project10	Stewart.CO4stoolDNA.Project10	Stewart.CO4swabDNA.Project10	Stewart.CO5spitDNA.Project10	Stewart.CO5stoolDNA.Project10	Stewart.CO5swabDNA.Project10	Stewart.CO6spitDNA.Project10	Stewart.CO6stoolDNA.Project10	Stewart.CO6swabDNA.Project10	Stewart.CO7spitDNA.Project10	Stewart.CO7stoolDNA.Project10	Stewart.CO7swabDNA.Project10	Stewart.CO8spitDNA.Project10	Stewart.CO8stoolDNA.Project10	Stewart.CO8swabDNA.Project10	Stewart.CO9spitDNA.Project10	Stewart.CO9stoolDNA.Project10	Stewart.CO9swabDNA.Project10	Stewart.EC10spitDNA.Project12.Integrated	Stewart.EC10stoolDNA.Project12.Integrated	Stewart.EC10swabDNA.Project12.Integrated	Stewart.EC11spitDNA.Project12.Integrated	Stewart.EC11stoolDNA.Project12.Integrated	Stewart.EC11swabDNA.Project12.Integrated	Stewart.EC1spitDNA.Pool264	Stewart.EC1stoolDNA.Pool264	Stewart.EC1swabDNA.Pool264	Stewart.EC2spitDNA.Pool264	Stewart.EC2stoolDNA.Pool264	Stewart.EC2swabDNA.Pool264	Stewart.EC3spitDNA.Pool264	Stewart.EC3stoolDNA.Pool264	Stewart.EC3swabDNA.Pool264	Stewart.EC4spitDNA.Pool264	Stewart.EC4stoolDNA.Pool264	Stewart.EC4swabDNA.Pool264	Stewart.EC6spitDNA.Pool264	Stewart.EC6stoolDNA.Pool264	Stewart.EC6swabDNA.Pool264	Stewart.EC7spitDNA.Project10	Stewart.EC7stoolDNA.Project10	Stewart.EC7swabDNA.Project10	Stewart.EC8spitDNA.Project10	Stewart.EC8stoolDNA.Project10	Stewart.EC8swabDNA.Project10	Stewart.EC9spitDNA.Project10	Stewart.EC9stoolDNA.Project10	Stewart.EC9swabDNA.Project10	Stewart.TS10spitDNA.Project12.Integrated	Stewart.TS10stoolDNA.Project12.Integrated	Stewart.TS10swabDNA.Project12.Integrated	Stewart.TS11spitDNA.Project12.Integrated	Stewart.TS11stoolDNA.Project12.Integrated	Stewart.TS11swabDNA.Project12.Integrated	Stewart.TS12spitDNA.Project12.Integrated	Stewart.TS12stoolDNA.Project12.Integrated	Stewart.TS12swabDNA.Project12.Integrated	Stewart.TS1spitDNA.Pool264	Stewart.TS1stoolDNA.Pool264	Stewart.TS1swabDNA.Pool264	Stewart.TS2spitDNA.Pool264	Stewart.TS2stoolDNA.Pool264	Stewart.TS2swabDNA.Pool264	Stewart.TS3spitDNA.Pool264	Stewart.TS3stoolDNA.Pool264	Stewart.TS3swabDNA.Pool264	Stewart.TS4spitDNA.Pool264	Stewart.TS4stoolDNA.Pool264	Stewart.TS4swabDNA.Pool264	Stewart.TS5spitDNA.Pool264	Stewart.TS5stoolDNA.Pool264	Stewart.TS5swabDNA.Pool264	Stewart.TS8spitDNA.Project10	Stewart.TS8stoolDNA.Project10	Stewart.TS8swabDNA.Project10	Stewart.TS9spitDNA.Project12.Integrated	Stewart.TS9stoolDNA.Project12.Integrated	Stewart.TS9swabDNA.Project12.Integrated
RXN-11187	0.0	42.0	0.0	0.0	159.6	0.0	0.0	0.0	0.0	0.0	35.2	0.0	0.0	26.4	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.4	0.0	0.0	35.0	13.0	0.0	3.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	374.0	0.0	0.0	45.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.6	0.0	0.0	0.0	0.0	5.4	69.6	0.0	0.0	0.0	0.0	0.0	10.6	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0
RXN-11189	132.25	0.0	198.33	174.82999999999998	0.0	286.42	49.5	0.0	41.67	940.42	0.0	4631.08	63.83	0.0	42.08	175.84	0.0	92.34	74.5	0.0	48.66	110.67	0.0	138.82999999999998	32.83	0.0	309.67	712.83	0.0	1709.5	231.5	0.0	1068.0	53.5	0.0	98.41	132.25	0.0	952.67	723.25	0.0	618.33	227.0	0.0	495.67	227.92	4.5	580.0	38.33	0.0	7.0	387.83	0.0	778.59	58.08	0.0	128.41	512.33	0.0	138.17000000000002	244.25	0.0	557.84	93.25	0.0	402.34	261.17	0.0	233.75	2.25	0.0	10.75	188.42	0.0	55.25	42.67	0.0	42.33	2652.75	0.0	451.33	83.33	0.0	229.42	139.42000000000002	0.0	109.33	36.5	0.0	41.33
RXN-11193	3346.57	152.0	5539.299999999999	4352.05	235.86	4947.17	2937.12	594.5	16172.2	3819.53	215.0	8962.7	3673.65	160.42000000000002	1862.58	3996.19	498.0	6449.0	2539.81	52.0	7725.55	1970.17	114.17	7222.55	2549.03	12.0	4898.72	3340.8	105.0	4122.7	8387.8	26.0	7890.7	1719.93	417.0	2626.65	2795.0	116.58	2578.4	3785.0	229.0	4104.96	4826.74	8.0	2313.6	2322.07	334.0	2954.96	2498.95	134.57999999999998	4558.7	5620.99	27.2	3824.87	3650.0	523.0	21221.800000000003	2992.95	51.0	9464.41	2684.3	38.0	6407.85	3714.67	33.0	8601.650000000001	4148.25	10.5	9290.15	1166.02	9.0	2021.55	2623.31	0.0	4883.0	1196.1	224.0	5191.299999999999	2149.85	57.0	3177.6	3387.18	89.0	4596.9	1831.42	319.14	1743.38	2882.9	48.0	6368.7
RXN-11194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11196	3346.57	152.0	5539.299999999999	4352.05	235.86	4947.17	2937.12	594.5	16172.2	3819.53	215.0	8962.7	3673.65	160.42000000000002	1862.58	3996.19	498.0	6449.0	2539.81	52.0	7725.55	1970.17	114.17	7222.55	2549.03	12.0	4898.72	3340.8	105.0	4122.7	8387.8	26.0	7890.7	1719.93	417.0	2626.65	2795.0	116.58	2578.4	3785.0	229.0	4104.96	4826.74	8.0	2313.6	2322.07	334.0	2954.96	2498.95	134.57999999999998	4558.7	5620.99	27.2	3824.87	3650.0	523.0	21221.800000000003	2992.95	51.0	9464.41	2684.3	38.0	6407.85	3714.67	33.0	8601.650000000001	4148.25	10.5	9290.15	1166.02	9.0	2021.55	2623.31	0.0	4883.0	1196.1	224.0	5191.299999999999	2149.85	57.0	3177.6	3387.18	89.0	4596.9	1831.42	319.14	1743.38	2882.9	48.0	6368.7
RXN-11209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11210	1089.16	2692.0	222.84	1435.44	6152.0	777.75	1524.37	2859.0	7.0	1588.84	5070.8	348.46	2346.25	2690.07	151.92000000000002	2000.91	3536.17	323.28	842.5899999999999	3970.75	179.0	795.49	2680.83	191.05	1821.0	5787.889999999999	863.0	3689.5	4831.5	3809.67	441.5899999999999	3197.8	224.75	959.09	2548.23	589.41	3838.0	2266.8	451.51	414.42	2472.13	187.0	486.0	4331.07	32.0	3120.01	3274.87	446.74	1981.17	3751.8	37.17	4684.75	3747.63	261.16	1233.83	3662.15	322.75	2103.25	2429.73	630.34	769.8299999999999	1931.33	236.33	1281.08	2972.95	311.99999999999994	1113.84	1490.4699999999998	226.84	1259.24	885.54	761.75	816.0299999999999	1186.1	189.75	1514.51	5457.0	22.08	1145.59	1188.9	1097.17	997.1799999999998	2233.83	438.83	1980.84	3761.75	447.88	1183.0	1341.8	495.34
RXN-11211	1898.5	2837.0	321.58	732.84	4904.17	423.08	571.99	2922.01	75.0	1027.42	2759.73	281.91	1722.7399999999998	1848.39	161.0	1389.67	2549.33	382.25	594.3399999999999	4213.59	130.5	557.4100000000001	7381.64	191.84	1036.5	2372.11	815.6700000000001	2464.0	5535.62	1577.84	371.84	3448.49	217.0	967.67	4463.74	456.08	2313.08	2067.63	240.34000000000003	365.0	2338.03	174.0	1359.58	3562.0	35.5	3084.92	4146.47	367.25	1036.42	3003.4	2365.5	5349.87	3745.21	566.0799999999999	804.25	3073.93	450.41	2223.84	4088.17	635.21	713.0	2518.5	296.0	1838.92	3043.86	375.92	1053.42	1552.16	164.17000000000002	880.49	952.5	699.24	960.41	1113.5	125.0	291.84000000000003	6046.83	15.33	821.08	1501.51	682.8299999999999	998.34	3272.16	306.0	970.92	3329.8	251.87	1352.75	1138.83	441.83
RXN-11213	1578.0	1016.17	181.33	522.59	1326.5	540.0	366.25	195.17	3.33	596.0799999999999	1159.9	216.33	248.34000000000003	305.17	787.0	613.16	737.0	231.67	566.3299999999999	625.42	665.0	430.67	551.9000000000001	418.33	164.0	996.66	677.33	1950.33	1032.5	1988.67	52.0	261.0	90.0	970.33	201.23	631.5	1032.0	455.17	458.5	264.5	893.5	70.0	130.67000000000002	325.5	36.0	162.67000000000002	826.3300000000002	907.66	305.67	738.0	4.67	2780.8900000000003	379.5	1441.67	645.34	399.77	2107.67	478.33	596.0	273.67	258.5	532.33	221.0	2665.67	927.0	1090.67	649.6700000000001	769.33	883.6700000000001	19.33	309.33	124.33	402.33	473.17	157.0	68.33	1470.16	0.0	284.25	184.0	553.83	235.33	794.17	277.0	410.67	1131.9	148.0	482.5	263.0	220.67
RXN-11217	1898.5	2837.0	321.58	732.84	4904.17	423.08	571.99	2922.01	75.0	1027.42	2759.73	281.91	1722.7399999999998	1848.39	161.0	1389.67	2549.33	382.25	594.3399999999999	4213.59	130.5	557.4100000000001	7381.64	191.84	1036.5	2372.11	815.6700000000001	2464.0	5535.62	1577.84	371.84	3448.49	217.0	967.67	4463.74	456.08	2313.08	2067.63	240.34000000000003	365.0	2338.03	174.0	1359.58	3562.0	35.5	3084.92	4146.47	367.25	1036.42	3003.4	2365.5	5349.87	3745.21	566.0799999999999	804.25	3073.93	450.41	2223.84	4088.17	635.21	713.0	2518.5	296.0	1838.92	3043.86	375.92	1053.42	1552.16	164.17000000000002	880.49	952.5	699.24	960.41	1113.5	125.0	291.84000000000003	6046.83	15.33	821.08	1501.51	682.8299999999999	998.34	3272.16	306.0	970.92	3329.8	251.87	1352.75	1138.83	441.83
RXN-11219	2310.05	10.0	5190.05	2685.6000000000004	76.0	3843.25	1839.9	152.5	16164.4	2784.15	82.0	8520.65	2818.55	102.0	1814.75	2954.95	475.0	4459.95	2041.55	30.0	7272.85	1601.25	36.17	6938.400000000001	1785.6	4.0	4556.6	570.1	17.0	1224.15	7824.200000000001	16.0	7272.200000000001	1274.45	360.0	2147.55	408.25	7.0	1352.3	2595.75	25.0	3098.8500000000004	1386.15	0.0	1171.95	2055.0	210.0	2390.0	1039.4	23.6	4784.4	4397.65	18.2	3170.9	2231.75	23.0	20116.9	2451.75	0.0	9041.05	2205.1	33.0	5861.95	3120.4	8.0	8219.25	3199.5	1.5	8994.3	470.7	9.0	1802.35	1434.05	0.0	4449.2	640.45	22.0	5206.1	1484.45	4.0	2912.35	2764.25	20.0	4050.7	1261.5	0.0	1610.1	2363.5	36.0	5973.9
RXN-11236	4243.5	466.0	1583.22	3174.76	478.59	2813.73	2938.74	1710.0	354.51	7805.76	537.0	15188.97	5931.73	327.77	3060.75	5285.26	131.01	1492.56	3354.26	72.25	2151.24	2617.76	495.0	1579.69	4385.04	121.01	4810.51	9864.73	176.29000000000002	12456.02	1791.4199999999998	236.0	3671.95	4697.76	307.0	2791.46	9928.49	328.74	5888.79	3766.5	633.99	2682.0	2383.89	18.0	1667.76	10672.29	358.51	5686.74	3717.75	686.14	7133.01	14692.600000000002	366.2	5070.27	2275.25	1584.0	2420.41	9804.59	345.0	2980.77	3291.74	39.0	2800.03	6945.27	138.86	4366.77	4527.02	193.0	3628.02	2230.2200000000003	40.0	2118.2200000000003	3276.51	0.0	1188.0	2740.7700000000004	693.0	209.73	10276.5	274.5	6141.719999999999	3106.01	215.0	2540.26	7721.540000000001	1171.67	1925.22	4030.4900000000007	284.5	1710.99
RXN-11237	9.5	142.0	0.0	11.0	158.72	19.0	45.5	434.0	1.5	1.5	133.0	4.5	33.5	83.34	10.0	68.0	39.67	165.0	17.5	20.5	16.0	41.0	301.83	59.0	0.0	34.33	0.0	0.0	41.83	0.0	0.0	131.0	0.0	11.5	146.33	38.0	99.5	114.16	190.5	8.5	204.0	0.0	235.0	24.17	4.0	11.5	85.0	28.5	32.5	147.16	0.0	42.86	38.83	85.0	32.0	500.0	40.5	70.0	67.33	29.66	17.0	23.33	32.5	0.0	38.0	0.0	0.0	29.0	0.0	5.0	21.17	0.0	6.0	14.5	0.0	0.0	187.0	0.0	1.0	63.5	0.0	12.0	77.83	4.5	4.5	320.28	2.16	0.0	31.0	0.0
RXN-11245	82.67	0.0	122.0	506.5	0.86	407.0	399.5	0.0	431.0	49.0	4.0	47.0	174.5	3.42	82.5	494.17	0.0	1050.9299999999998	746.33	14.0	809.0	326.0	108.0	121.4	122.93	0.0	168.0	125.0	0.0	953.0	74.8	10.0	59.9	49.0	0.0	279.5	22.0	4.58	77.0	235.5	0.0	134.66	47.14	0.0	37.0	1.67	12.0	169.66	139.5	16.38	3.0	786.78	1.4	404.5	383.0	0.0	1342.9	139.2	0.0	35.41	37.5	0.0	164.5	46.0	0.0	25.5	121.0	0.0	69.5	220.67	0.0	7.5	126.16	0.0	3.5	969.5	0.0	71.0	896.5	0.0	513.0	435.0	3.8	158.0	245.67	1.14	103.58	64.5	0.0	57.5
RXN-11246	76.67	50.0	38.5	501.0	120.86	375.0	397.0	45.0	431.0	84.5	70.0	47.0	190.0	49.42	54.0	458.67	94.0	960.93	734.33	182.5	809.0	331.0	250.0	121.4	150.93	0.0	117.0	76.0	159.0	500.0	28.8	40.0	16.4	40.5	199.0	98.0	33.0	240.58	74.0	227.5	158.0	135.32	53.48	492.0	37.0	1.67	21.0	139.32	52.0	22.380000000000003	3.0	363.66	321.4	194.0	354.5	220.0	1343.9	21.2	176.0	25.91	12.0	8.0	61.0	60.5	24.0	57.5	51.5	93.0	52.0	71.67	28.0	10.0	167.32	22.0	4.0	960.0	261.0	69.0	774.0	22.0	492.0	293.0	35.8	157.0	335.67	152.14	102.58	78.0	0.0	30.5
RXN-1125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11277	1029.5	10.0	6207.33	6992.51	845.43	3213.0	3473.33	449.0	732.16	2160.16	364.0	2737.0	3455.0	401.71	908.33	4275.67	937.0	2394.01	5258.33	115.0	10605.17	4545.5	117.0	7014.17	3327.83	1279.0	4771.17	4000.0	365.5	2712.0	663.33	21.0	189.0	2515.66	368.0	1006.17	847.0	532.04	2332.33	2928.17	39.0	5944.83	6170.5	981.0	14359.0	2008.0	1010.0	1241.0	381.17	144.29	325.33000000000004	5422.76	779.0	2497.67	2378.33	30.0	5624.5	841.67	42.0	2144.12	4157.17	1081.0	3567.33	1635.17	59.0	1414.5	831.67	65.5	894.0	514.3299999999999	215.0	743.0	754.33	136.0	244.5	2414.5	243.0	400.0	5056.17	70.0	1960.0	2725.16	61.0	1422.42	2544.17	840.57	1798.29	1324.67	46.0	810.5
RXN-11283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-11290	6333.07	11981.94	6055.11	4674.13	25451.47	4942.11	4340.66	12359.01	16227.54	7715.19	17197.32	17352.36	6127.34	9853.530000000002	2479.28	6038.799999999999	11833.36	6586.9400000000005	4135.35	17759.85	5512.29	4327.21	20641.61	7688.38	4816.53	17339.649999999998	5449.67	4195.29	19207.39	6163.459999999999	8767.57	12471.64	10064.25	4560.45	14749.09	5006.75	3600.0	11665.98	3571.7200000000003	4596.5	11402.21	4234.13	4539.450000000001	15781.169999999998	2205.44	2736.84	16076.12	3638.23	7365.96	11683.66	4498.7	18762.18	13419.55	5827.29	5513.96	10599.6	21190.64	5776.48	16732.050000000003	8664.199999999999	4962.75	12742.05	7634.45	4438.47	8594.470000000001	8399.59	5044.94	7085.33	9734.0	7992.6	4223.79	5220.400000000001	4318.969999999999	5283.6900000000005	4532.35	3018.64	24668.58	5162.61	7548.13	5222.07	4564.06	5137.959999999999	11305.05	4532.17	4130.110000000001	19253.92	2180.08	5593.84	4441.37	6644.859999999999
RXN-11291	24468.39	13545.6	38645.96000000001	46250.100000000006	31075.53	30887.4	35753.18	21401.45	51072.02	30199.9	25142.79	35662.1	35340.55	23043.23	9365.2	42976.53	24890.96	34261.21	41335.19	27558.27	49392.73	38666.35	31106.770000000004	45901.19	41875.72	26515.3	31868.28	31788.79	27914.31	24111.22	32270.74	18342.55	29286.48	26206.32	31815.34	26692.57	21928.38	18099.49	13940.41	24045.05	18102.18	31984.120000000003	35379.55	36060.57	49593.29	24533.83	24789.81	12119.33	34947.65	12995.32	21296.93	106062.93	22560.43	28602.94	38709.56999999999	19821.19	87661.19	28107.79	18667.35	35496.03	31425.050000000003	40063.5	33313.09	26935.01	11599.23	28578.75	26011.59	22326.74	31095.76	36081.24	23905.95	22242.35	18871.41	18107.04	15202.28	25361.18	25989.76	16669.91	26860.22	7245.12	19426.06	30483.42	23494.79	19838.71	35336.03	24373.43	13555.3	29656.96	30266.5	27728.800000000003
RXN-11295	1336.5700000000002	945.0	581.8	1132.05	529.75	1542.5	740.03	241.75	45.2	1497.95	2421.0	1132.7	2254.48	476.25	539.0	1642.52	1729.83	650.27	617.8199999999999	1576.0	2883.55	321.08	799.0	548.37	983.13	18.0	1872.55	1802.8	1303.08	2017.12	831.1	1314.0	868.6	1006.6	1313.42	444.15	417.5	32.0	385.4	507.5	25.0	505.3	808.2	1.5	490.1	2257.73	796.0	1868.13	415.37	599.8	438.2	2384.78	540.77	1190.78	1202.67	317.0	516.7	1433.3200000000002	348.5	2573.75	902.97	188.5	524.6	2209.25	899.5	2007.65	1631.75	136.0	1219.15	365.93	154.67000000000002	916.38	1624.48	59.0	883.5	92.1	528.0	364.8	1208.93	277.75	1148.35	1246.35	505.8	1244.15	858.58	417.25	392.3	1267.9	149.82999999999998	991.53
RXN-11296	463.4	10.0	233.0	354.6	69.0	436.0	293.0	146.0	42.6	1074.5	76.0	181.0	1871.7	102.0	469.3	1170.5	445.0	163.1	177.0	23.0	2351.0	3.0	30.0	12.4	439.1	4.0	1333.5	317.0	17.0	262.0	246.8	16.0	160.4	581.0	360.0	85.0	61.5	7.0	106.0	183.2	22.0	67.6	165.8	0.0	14.0	2008.0	210.0	1229.0	132.6	19.8	323.2	507.3	14.4	369.6	352.8	19.0	266.6	818.2	0.0	2104.0	584.2	33.0	146.1	1559.0	8.0	1394.2	507.5	0.0	830.2	224.6	9.0	722.4	508.0	0.0	233.0	2.0	22.0	169.4	441.0	4.0	544.0	676.8	20.0	581.2	182.1	0.0	44.4	745.5	36.0	512.0
RXN-11297	335.0	0.0	462.0	445.0	0.0	688.5	146.5	1.5	2508.0	404.5	0.0	3362.0	111.5	0.0	84.5	172.5	0.0	267.1	293.5	0.0	377.0	454.0	0.0	1366.4	223.6	0.0	158.5	36.5	0.0	98.0	2108.3	0.0	3073.9	181.5	0.0	155.5	80.5	0.0	62.0	470.5	0.0	583.0	280.8	1.5	294.5	2.0	0.0	44.0	170.5	3.8	810.0	750.1	1.4	125.0	460.0	2.0	5277.4	97.7	0.0	255.5	292.0	0.0	672.0	81.0	0.0	493.5	114.0	1.5	217.0	47.5	0.0	90.5	41.0	0.0	722.0	93.5	0.0	271.5	98.5	0.0	373.5	204.0	0.0	250.5	151.0	0.0	116.0	21.0	0.0	55.5
RXN-11298	0.0	1125.0	0.0	0.0	1622.75	7.33	0.0	840.75	0.0	0.0	1088.0	0.0	0.0	815.25	0.0	0.0	1389.67	2.0	0.0	1050.5	0.0	0.0	276.0	0.0	0.0	205.0	1.0	0.0	1402.75	0.0	0.0	820.0	0.0	0.0	1561.25	0.0	0.0	564.0	0.0	0.0	115.0	0.0	0.0	121.0	0.0	0.0	480.0	0.0	0.0	220.0	0.0	0.0	864.0	0.75	0.0	87.5	0.0	0.0	402.5	0.75	0.0	466.5	0.0	0.0	158.0	0.0	0.0	326.0	0.0	0.0	343.0	0.0	36.0	300.0	0.0	0.0	448.0	0.0	0.0	231.75	0.0	0.0	712.0	0.0	0.0	834.25	3.0	0.0	209.0	0.0
RXN-11299	58.75	1348.0	30.5	15.0	1742.92	13.0	12.0	950.09	0.0	0.0	1228.33	0.0	6.75	887.9200000000001	12.0	47.25	1562.84	146.5	43.25	1459.34	7.25	102.25	387.67	32.25	104.5	247.33	62.5	0.0	1605.59	0.0	0.0	1285.0	0.0	4.25	2025.92	116.25	0.0	677.1700000000001	0.0	0.0	193.5	0.0	1.75	143.5	0.0	0.0	540.5	0.0	11.5	415.84	1.0	639.5	937.17	227.25	18.0	158.82999999999998	9.75	25.5	591.6700000000001	9.25	15.5	504.5	28.0	45.5	205.33	44.0	85.75	391.83	33.0	3.5	349.0	6.5	37.0	307.0	2.25	0.0	530.8299999999999	0.0	3.75	274.09000000000003	22.5	24.0	782.5	12.5	1.0	1053.58	8.0	49.25	231.5	22.25
RXN-11302	57020.89	74091.69	64849.600000000006	88867.77	182489.33	53999.65	73146.01	97663.46	54032.62	65567.75	154102.47999999998	63457.44	79420.74	107319.74	17861.800000000003	89603.43	147575.37	63811.01	82414.55	139285.95	86473.20999999999	76916.14000000001	153182.44	73782.76	87209.62000000001	161842.56	61886.65000000001	77553.64	160618.47999999998	59012.850000000006	43489.97	80586.0	41045.07	61074.3	137289.19	57304.76	53117.46	92408.24	29960.85	46446.71	109675.61	59643.95	75673.4	169075.66	98378.86	56958.39	133993.63	25898.05	79376.54000000001	65278.3	29932.63	245792.79000000004	106794.46	62135.63	77707.63	103181.64	120963.47	64993.24	108959.51	55415.03	65322.2	139594.25	55039.84	65485.57	57144.24	42114.7	56246.56999999999	95986.29	42890.28	79836.5	71769.96	46883.67	43637.48	65877.49	18303.57	54259.41	162816.4	18520.78	62984.36	42886.87	38479.84	62732.75	109597.56	32972.91	74969.75	141806.89	25033.67	69440.27	91275.03	46471.35
RXN-11310	1336.5700000000002	945.0	581.8	1132.05	529.75	1542.5	740.03	241.75	45.2	1497.95	2421.0	1132.7	2254.48	476.25	539.0	1642.52	1729.83	650.27	617.8199999999999	1576.0	2883.55	321.08	799.0	548.37	983.13	18.0	1872.55	1802.8	1303.08	2017.12	831.1	1314.0	868.6	1006.6	1313.42	444.15	417.5	32.0	385.4	507.5	25.0	505.3	808.2	1.5	490.1	2257.73	796.0	1868.13	415.37	599.8	438.2	2384.78	540.77	1190.78	1202.67	317.0	516.7	1433.3200000000002	348.5	2573.75	902.97	188.5	524.6	2209.25	899.5	2007.65	1631.75	136.0	1219.15	365.93	154.67000000000002	916.38	1624.48	59.0	883.5	92.1	528.0	364.8	1208.93	277.75	1148.35	1246.35	505.8	1244.15	858.58	417.25	392.3	1267.9	149.82999999999998	991.53
RXN-11313	13.0	39.21	15.5	7.0	1085.0	32.0	0.0	74.0	0.0	0.0	509.71	0.0	3.0	303.92	3.5	3.0	435.07	4.5	0.0	666.95	0.0	3.0	537.55	0.0	2.5	98.79	24.79	0.29	646.36	3.0	9.0	143.04	7.0	0.0	199.0	12.5	0.0	51.0	0.0	7.5	65.01	0.0	0.0	247.93	0.0	0.0	443.0	3.0	19.0	27.08	0.0	94.59	587.43	51.0	10.0	38.14	11.5	29.71	234.0	5.79	6.5	93.64	16.5	1.67	8.0	4.0	19.5	210.75	6.5	56.0	190.5	7.5	41.71	0.0	0.0	4.0	10.0	2.0	23.0	77.43	10.0	35.5	1155.11	5.5	0.0	89.0	0.29	18.0	27.75	18.5
RXN-11315	0.0	0.0	0.0	0.0	0.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	4.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.58	0.0	5.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14	0.58	0.0	0.0	0.0
